Molecule ChEMBL ID,Smiles,Actual pChEMBL,Predicted pChEMBL,Residuals,Leverage,fr_pyridine,Ipc,BCUT2D_MRLOW,PEOE_VSA11,PEOE_VSA4,NumAtomStereoCenters,SlogP_VSA7,VSA_EState5
CHEMBL4786953,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2cc(Cl)nn2c1C1CC1,8.3,8.321992182539683,-0.021992182539682048,0.03514840191579706,1.0,6968614.086467852,0.26181032604643967,16.61814981549555,15.296045424903113,0.0,10.175743130634118,0.6736933992662983
CHEMBL5078790,CO[C@@H](C)c1c(NC(=O)Nc2cnc(C(=O)N3CCCC3)c(Cl)c2)cnc2cc(Cl)nn12,8.3,7.976087222222225,0.3239127777777755,0.023212272594398477,1.0,21179372.47906499,0.07869912778615105,10.800287037660521,5.098681808301038,1.0,10.175743130634118,-0.20929913817682233
CHEMBL4795909,CC1(C)COCCN1c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,8.22,8.141425628908129,0.0785743710918716,0.03844346893327946,1.0,12373182.080172319,-0.14066539402130163,16.61814981549555,22.785324844941115,0.0,5.153109816892792,0.5241286113210719
CHEMBL4765158,COc1ccc(NC(=O)Nc2cnc3ccc(C#N)cc3c2N2CCOC[C@@H]2C)cc1Cl,8.22,7.990345368844122,0.2296546311558787,0.01650156769556897,1.0,18426283.242615193,0.0991324678121271,0.0,5.261891554738487,1.0,5.022633313741326,0.5215206569699304
CHEMBL4754690,COc1ncc(NC(=O)Nc2cnc3cc(Cl)nn3c2N2[C@@H](C)COC[C@@H]2C)cc1Cl,8.22,8.27568226190476,-0.05568226190476011,0.06006647510305018,1.0,10776382.574344587,0.07502535617195148,16.61814981549555,9.61407970191666,2.0,10.175743130634118,0.9413467470281953
CHEMBL4741853,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2ccc(F)cc2c1C1CC1,8.22,7.865076901679478,0.3549230983205227,0.026745569093429816,2.0,13475904.900811708,0.2618329660798861,5.817862777835028,10.197363616602075,0.0,5.022633313741326,0.3002267231569524
CHEMBL4779581,CC(O)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccc(F)cc12,8.15,7.80984267884893,0.34015732115107067,0.03193206143332741,2.0,7811804.604051771,0.201222495358503,5.817862777835028,10.197363616602075,1.0,5.022633313741326,-0.16198936059218116
CHEMBL4762086,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2ccccc2c1C1CC1,8.15,7.72111926073926,0.4288807392607401,0.02530549983581606,2.0,9580870.95000244,0.2618336305114927,5.817862777835028,10.197363616602075,0.0,5.022633313741326,0.8403138413296309
CHEMBL4128888,Nc1cccnc1N1CCC(C(=O)Nc2cnc(-n3nccn3)c(Cl)c2)CC1,8.15,7.708222879990384,0.44177712000961655,0.028168636640549184,2.0,4038902.2350043515,-0.11995752513553462,11.635725555670057,10.197363616602075,0.0,5.022633313741326,1.0509054358565966
CHEMBL4785146,COc1ccc(NC(=O)Nc2cnc3ccc(C#N)cc3c2N(C)C2CCOCC2)cc1Cl,8.1,7.85308519024277,0.24691480975722957,0.009430216317984783,1.0,31453118.49570483,0.08552868967782348,0.0,5.261891554738487,0.0,5.022633313741326,0.5231700117037006
CHEMBL4796225,C[C@H]1COC[C@H](C)N1c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,8.05,8.322092288359794,-0.2720922883597936,0.06451254784891379,1.0,13655407.35455974,-0.1406653219135347,16.61814981549555,22.785324844941115,2.0,5.153109816892792,0.5333878705803312
CHEMBL4763128,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2cc(Cl)nn2c1C1CCOCC1,8.0,8.644276746031748,-0.644276746031748,0.03190073252037453,1.0,35218466.11746546,0.08418868814596217,16.61814981549555,15.296045424903113,0.0,10.175743130634118,0.4927063841446677
CHEMBL4459895,CC(C)[C@H](NC(=O)c1ccc(Br)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)CF,8.0,7.120748495624754,0.8792515043752456,0.14524133933100927,0.0,61135849.470604844,-0.14101241644851262,11.742799515108775,0.0,3.0,0.0,-2.5391255127879413
CHEMBL4787356,CO[C@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,7.89,8.323516230158733,-0.433516230158733,0.03174395341581223,1.0,8619484.949432792,0.1143507692057253,16.61814981549555,15.296045424903113,1.0,10.175743130634118,0.341706373776526
CHEMBL4127375,COc1ncc(NC(=O)C2CCN(c3ncccc3Cl)CC2)cc1Cl,7.89,7.356399682539679,0.533600317460321,0.03312662482131359,2.0,528334.9162074495,-0.1199586999647603,0.0,0.0,0.0,10.045266627482652,1.0035101209021389
CHEMBL4740000,COc1ccc2ncc(NC(=O)Nc3cnc(-n4nccn4)c(Cl)c3)c(C3CC3)c2c1,7.89,7.126612095034594,0.7633879049654055,0.02834754244885813,2.0,23402990.851566203,0.2618330448051156,5.817862777835028,10.197363616602075,0.0,5.022633313741326,1.5245107826058473
CHEMBL4784806,CC(C)c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,7.82,7.262627789802791,0.557372210197209,0.019881961522773564,1.0,915787.7708430842,-0.14066443050923502,10.800287037660521,18.269926951325495,0.0,5.153109816892792,-0.04210740938554802
CHEMBL4534670,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NC(CCCNC(=N)N)C(=O)CF,7.8,7.304125491961748,0.49587450803825206,0.9993400515903548,0.0,16765210275.39584,-0.14216604223981566,17.702354083852608,0.0,4.0,0.0,-3.5246417533103696
CHEMBL4795854,COc1ncc(NC(=O)Nc2cnc3cc(Br)nn3c2N2CCOC[C@@H]2C)cc1Cl,7.77,7.886940679690681,-0.11694067969068112,0.021580289319801958,1.0,7495178.214351902,0.09836472310692308,11.465039998602755,9.61407970191666,1.0,5.022633313741326,1.0070973225340156
CHEMBL4795308,COCc1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,7.75,8.008475430495428,-0.2584754304954284,0.032473007683126186,1.0,5700346.673875293,0.17974013811417702,16.61814981549555,15.296045424903113,0.0,10.175743130634118,0.34279452804649835
CHEMBL4791759,COC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccc(F)cc12,7.75,7.734812943399194,0.015187056600805882,0.02889662229132803,2.0,13638238.657951472,0.12099081340031825,5.817862777835028,10.197363616602075,1.0,5.022633313741326,-0.08100129502619335
CHEMBL4559304,O=C1COc2c(Cl)cc(NC(=O)C3CCN(c4ncccc4Cl)CC3)cc2N1,7.7,7.3818732744107685,0.3181267255892317,0.03322891107025163,1.0,2680871.5568707273,-0.12019973579694919,12.356393797796823,0.0,0.0,10.045266627482652,0.7063629655326157
CHEMBL4556101,COc1ccc(NC(=O)C2CCN(c3ncccc3Br)C(C)C2)cc1Cl,7.7,7.296134080364081,0.4038659196359191,0.05630742434679159,1.0,755827.1285092597,-0.12022360896242955,0.0,0.0,2.0,5.022633313741326,1.5099661675758669
CHEMBL5278273,CS(=O)(=O)/N=C(\NCc1cccc(Cl)c1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,7.7,7.9360840608465635,-0.2360840608465633,0.043547545316399816,0.0,107734086.89913358,0.6025181740271007,0.0,5.098681808301038,0.0,15.067899941223978,0.10329756369438936
CHEMBL4129385,CNC(=O)c1ncn(-c2ccc(NC(=O)C3CCN(c4ncccc4Cl)CC3)cc2Cl)n1,7.68,7.3978660714285756,0.28213392857142416,0.02059385248013272,1.0,23747102.320327446,-0.11995909101132626,0.0,0.0,0.0,10.045266627482652,0.23920750078954
CHEMBL5281444,CS(=O)(=O)/N=C(/NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)NCc1cccs1,7.58,7.332315706145708,0.24768429385429247,0.03362020597655513,0.0,51803437.667245835,0.6025435069114025,0.0,5.098681808301038,0.0,10.045266627482652,0.157394313505425
CHEMBL4786633,O=C(Nc1ccc(-n2cncn2)c(Cl)c1)N[C@H]1COc2ccc(Br)cc2C1,7.58,7.288833835978833,0.2911661640211669,0.02659963160601384,0.0,2184634.281876069,0.22230950323411752,0.0,5.098681808301038,1.0,5.022633313741326,0.8538333341691098
CHEMBL4749826,CCOC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccc(F)cc12,7.57,7.614032420912414,-0.04403242091241388,0.02806390800552069,2.0,21630599.55206673,0.07782839634413856,5.817862777835028,10.197363616602075,1.0,5.022633313741326,-0.07450571109242254
CHEMBL4128618,O=C(Nc1ccc(F)c(Cl)c1)C1CCN(c2ncccc2Cl)CC1,7.55,7.179124033852851,0.3708759661471488,0.021667395875263406,1.0,311075.77705099393,-0.11995610854916511,0.0,0.0,0.0,10.045266627482652,0.06533687361907825
CHEMBL4751498,CC(O)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccccc12,7.55,7.452741212058638,0.097258787941362,0.028208017044247864,2.0,5552243.157820121,0.201238258994043,5.817862777835028,10.197363616602075,1.0,5.022633313741326,0.34513479461753405
CHEMBL4798110,COc1ccc(NC(=O)Nc2cnc3ccc(Br)cc3c2Cl)cc1Cl,7.54,7.223065448179272,0.3169345518207276,0.015933419111465015,1.0,434040.5099963183,0.2618574165858676,0.0,0.0,0.0,10.045266627482652,0.5277549942831885
CHEMBL4749854,COC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2sc(C)nc12,7.52,7.523648082225509,-0.003648082225509164,0.02590691249611714,2.0,8619484.949432792,0.12086521085024715,5.817862777835028,10.197363616602075,1.0,5.022633313741326,0.3586888962398178
CHEMBL4443047,COc1ncc(NC(=O)C2CCN(c3ncccc3Br)CC2)cc1Cl,7.52,6.984202645502645,0.5357973544973547,0.027090889158476333,2.0,528334.9162074495,-0.11995939215249012,0.0,0.0,0.0,5.022633313741326,1.211843739592328
CHEMBL5270817,CS(=O)(=O)/N=C(\NCc1ccccc1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,7.51,7.436708087098086,0.07329191290191339,0.03367150386624594,0.0,77353546.10675794,0.6025191099661003,0.0,5.098681808301038,0.0,10.045266627482652,0.14392492575032279
CHEMBL4747104,COc1ncc(NC(=O)NC2COc3ccc(Br)cc3C2)cc1Cl,7.51,7.150980145502648,0.35901985449735196,0.02384789484543847,1.0,283590.4081530208,0.22229821292954108,0.0,0.0,1.0,5.022633313741326,1.1604478399499356
CHEMBL4790415,COC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccccc12,7.48,7.517981856876789,-0.037981856876788456,0.025884479083425154,2.0,9688597.227422923,0.12100092814360161,5.817862777835028,10.197363616602075,1.0,5.022633313741326,0.3634811368275128
CHEMBL5278468,CS(=O)(=O)/N=C(\NCc1ccccn1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,7.47,7.176011261701266,0.29398873829873384,0.03368003709609934,1.0,77353546.10675794,0.6024731926589717,0.0,5.098681808301038,0.0,10.045266627482652,0.10392492575032297
CHEMBL4130251,Nc1cccnc1N1CCC(C(=O)Nc2ccc(-n3nccn3)c(Cl)c2)CC1,7.46,7.146869023215347,0.3131309767846533,0.015508586320158998,1.0,4038902.2350043515,-0.1199548909042035,5.817862777835028,14.99386983910109,0.0,5.022633313741326,0.72042053108674
CHEMBL4789469,COC(C)(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccc(F)cc12,7.46,7.380732949474273,0.07926705052572736,0.025100204406842082,2.0,18184610.941775028,0.02104217427206575,5.817862777835028,10.197363616602075,0.0,5.022633313741326,-0.08884870855542526
CHEMBL4784899,CCOC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2sc(C)nc12,7.44,7.374305509751688,0.06569449024831275,0.025140852955847087,2.0,13671402.977792453,0.07772487762080178,5.817862777835028,10.197363616602075,1.0,5.022633313741326,0.3601887318742687
CHEMBL4470809,O=C(Nc1cnc(OC2CC2)c(Cl)c1)C1CCN(c2ncccc2Cl)CC1,7.4,6.988245818903315,0.4117541810966854,0.032864403451941186,2.0,3081306.998387097,-0.11995963798647402,0.0,0.0,0.0,10.045266627482652,1.1234919941028763
CHEMBL5286543,CC(=O)N[C@H](C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)c1ccccc1,7.38,7.223516428571421,0.15648357142857883,0.0261593750577063,0.0,57087104.61396265,-0.127922400282087,0.0,5.098681808301038,1.0,10.045266627482652,-0.614324191287575
CHEMBL5287727,CS(=O)(=O)/N=C(/NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)N[C@H](CO)c1ccccc1,7.35,7.238307888685392,0.11169211131460788,0.02169489011268999,0.0,194122760.77306023,0.25669022822667753,0.0,5.098681808301038,1.0,10.045266627482652,-0.0004732223978254346
CHEMBL4794268,Cc1nc2c(C3CC3)c(NC(=O)Nc3cnc(-n4nccn4)c(Cl)c3)cnc2s1,7.34,7.214685574795578,0.12531442520442226,0.02529270210648448,2.0,6968614.086467852,0.26183394196847753,5.817862777835028,10.197363616602075,0.0,5.022633313741326,0.7930216007419358
CHEMBL4551225,COc1ccc(NC(=O)C2CCN(c3ncccc3C)C(C)C2)cc1Cl,7.3,7.117615852850849,0.18238414714915052,0.05787108673293995,1.0,755827.1285092597,-0.12022291566330129,0.0,0.0,2.0,5.022633313741326,1.6247622431806652
CHEMBL4534539,COc1ccc(NC(=O)C2CCN(c3ncccc3Br)CC2)cc1Cl,7.3,6.69461065984941,0.6053893401505901,0.017638545741462144,1.0,528334.9162074495,-0.11995647251606596,0.0,0.0,0.0,5.022633313741326,1.539621517370106
CHEMBL4761510,COc1ccc(NC(=O)NC2COc3ccc(Br)cc3C2)cc1Cl,7.3,7.109680105820106,0.19031989417989426,0.033819777386983524,0.0,283590.4081530208,0.22230691087929322,0.0,0.0,1.0,5.022633313741326,1.4204478399499358
CHEMBL5279448,N[C@H](C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)c1ccccc1,7.28,6.749435198412698,0.5305648015873023,0.02448286327280563,0.0,15489678.827284204,-0.12219157134438823,0.0,5.098681808301038,1.0,10.045266627482652,-0.26362420501309347
CHEMBL5286997,CS(=O)(=O)/N=C(/NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)NCC1CC1,7.28,7.0943276719576795,0.1856723280423207,0.037053398219719265,0.0,20833835.455802176,0.6023232383492984,0.0,5.098681808301038,0.0,10.045266627482652,0.8015430904986487
CHEMBL5290417,CN(C)[C@H](C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)c1ccccc1,7.28,6.956016137566132,0.32398386243386845,0.024288744443333034,0.0,35451907.89083168,-0.12550682361531654,0.0,5.098681808301038,1.0,10.045266627482652,-0.08306864945753789
CHEMBL4128008,Cc1ccc(NC(=O)C2CCN(c3ncccc3Cl)CC2)cc1Cl,7.27,7.090783453398449,0.17921654660155095,0.01935721293307829,1.0,311075.77705099393,-0.1199551083029035,0.0,0.0,0.0,10.045266627482652,0.8276343365629082
CHEMBL4763765,CCOC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccccc12,7.26,7.358490051598729,-0.09849005159872881,0.02511453666161537,2.0,15369158.872172745,0.0778353318247487,5.817862777835028,10.197363616602075,1.0,5.022633313741326,0.3649809724619637
CHEMBL5282179,CC(=O)NC(C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)c1ccccn1,7.25,7.33884851851851,-0.08884851851851039,0.026300753657904075,1.0,57087104.61396265,-0.12801892123223757,6.041840829147961,5.098681808301038,1.0,10.045266627482652,-0.7168241912875748
CHEMBL5290312,N/C(=N\S(=O)(=O)c1cccc(F)c1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,7.25,6.84359555555556,0.4064044444444397,0.04528191382467882,0.0,44414299.728366256,0.5918530950104799,0.0,13.516478792629975,0.0,10.045266627482652,-1.0383140654980956
CHEMBL4751838,COc1ccc(NC(=O)NC2COc3ccc(F)cc3C2)cc1Cl,7.24,7.172751058201056,0.06724894179894392,0.025725706298786746,0.0,283590.4081530208,0.22207270790693853,0.0,0.0,1.0,5.022633313741326,0.8556107595535194
CHEMBL5274033,COc1cccc(S(=O)(=O)/N=C(\N)NCc2cc(-c3ccc(Cl)cc3)n(-c3ccc(Cl)cc3)n2)c1,7.22,7.344661658526661,-0.12466165852666133,0.03090533613738948,0.0,77361553.28662156,0.4131685198046781,0.0,13.516478792629975,0.0,10.045266627482652,0.13627729882541084
CHEMBL5287958,CS(=O)(=O)N[C@H](C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)c1ccccc1,7.22,7.174775119047611,0.045224880952388524,0.02825830307123788,0.0,72677520.84333177,-0.12258634917336167,0.0,9.820776672753126,1.0,10.045266627482652,-0.4900825383464269
CHEMBL4758420,C[C@H]1COCCN1c1c(NC(=O)Nc2cnc(OC3CCN(C)CC3)c(Cl)c2)cnc2ccc(F)cc12,7.16,7.341541653439155,-0.18154165343915452,0.03619529616970112,2.0,239051876.06053457,0.09913093681073594,0.0,0.0,1.0,5.022633313741326,-0.020499022676253364
CHEMBL4788571,Cc1nc2c(C(C)O)c(NC(=O)Nc3cnc(-n4nccn4)c(Cl)c3)cnc2s1,7.16,7.411434095656518,-0.251434095656518,0.028225672420352413,2.0,4930717.798828721,0.20104670907096542,5.817862777835028,10.197363616602075,1.0,5.022633313741326,0.34034255402983904
CHEMBL4756634,COc1ncc(NC(=O)Nc2cnc3ccc(F)cc3c2N(C)C2CCCN(C)C2)cc1Cl,7.16,7.212471276455034,-0.05247127645503369,0.04218056345658962,2.0,25219054.080176122,0.24781859923895355,0.0,0.0,1.0,5.022633313741326,-0.09258843739633749
CHEMBL4742156,CC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccccc12,7.11,7.129204377890625,-0.01920437789062479,0.025568746729133413,2.0,5552243.157820121,0.26182955115290824,5.817862777835028,10.197363616602075,0.0,5.022633313741326,0.5820493785197136
CHEMBL4740768,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2cc(F)ccc2c1C1CC1,7.04,7.231817949596697,-0.19181794959669674,0.026506250044765225,2.0,13491160.332422389,0.2618320120074426,5.817862777835028,10.197363616602075,0.0,5.022633313741326,0.34367482535116967
CHEMBL5276988,N/C(=N\S(=O)(=O)c1ccccc1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,7.03,6.811597460317461,0.21840253968253887,0.0417643486165995,0.0,31837584.55965624,0.5973172644409553,0.0,13.516478792629975,0.0,10.045266627482652,-0.22876025943486233
CHEMBL4129988,Nc1cccnc1N1CCC(C(=O)Nc2ccc(F)c(Cl)c2)CC1,7.0,6.461604302010622,0.5383956979893778,0.013043021447956424,1.0,311075.77705099393,-0.11995541431607369,5.817862777835028,0.0,0.0,5.022633313741326,0.0823436996346032
CHEMBL4546577,COc1ccc(NC(=O)C2CCN(c3ncccc3Cl)CC2)cc1Cl,7.0,6.8062939947089935,0.19370600529100646,0.021497126738459292,1.0,528334.9162074495,-0.1199557802011422,0.0,0.0,0.0,10.045266627482652,1.3312878986799168
CHEMBL4471046,O=C(Nc1cc(Cl)c2occc2c1)C1CCN(c2ncccc2Cl)CC1,7.0,6.846038080269406,0.1539619197305937,0.01892117499422355,1.0,1425302.2571729713,-0.11995446321956425,5.583020141642242,0.0,0.0,10.045266627482652,0.7439401259815221
CHEMBL4127369,O=C(Nc1ccc(F)c(Cl)c1)C1CCN(c2nccnc2Cl)CC1,7.0,6.213112037037038,0.7868879629629619,0.03005016889719213,0.0,311075.77705099393,-0.11995613801615987,10.97097259472782,0.0,0.0,10.175743130634118,-0.0877245605206527
CHEMBL4446759,COc1ccc(NC(=O)C2CCN(c3ncccc3C)CC2)cc1Cl,7.0,6.457402263986016,0.5425977360139838,0.01905076331859676,1.0,528334.9162074495,-0.1199559091775116,0.0,0.0,0.0,5.022633313741326,1.654417592974904
CHEMBL4565085,O=C(Nc1cnc(Oc2cccnc2)c(Cl)c1)C1CCN(c2ncccc2Cl)CC1,6.89,6.833952447089952,0.056047552910047926,0.0605043296572598,3.0,8453462.08578241,-0.11995971264964916,0.0,0.0,0.0,10.045266627482652,1.388217557649654
CHEMBL4460951,COc1cnc(NC(=O)C2CCN(c3ncccc3Cl)CC2)cc1Cl,6.89,6.8071005026455,0.08289949735450008,0.032676088195688444,2.0,528334.9162074495,-0.1199803202562991,5.749511833283905,0.0,0.0,10.045266627482652,1.5275534019223325
CHEMBL4764115,COc1ccc(NC(=O)N[C@H]2COc3ccccc3C2)cc1Cl,6.87,6.740759365079363,0.1292406349206372,0.03429258957434911,0.0,202019.95454992852,0.22234776255156685,0.0,0.0,1.0,5.022633313741326,1.4470432815453773
CHEMBL4742888,COc1ccc(NC(=O)NC2CSc3ccc(F)cc3C2)cc1Cl,6.84,6.928006137566137,-0.08800613756613718,0.028983352298197086,0.0,283590.4081530208,0.2489647010631662,0.0,0.0,1.0,5.022633313741326,1.034591913410399
CHEMBL4783666,COc1ccc(NC(=O)NC2COc3ccc(C#N)cc3C2)cc1Cl,6.82,6.876067962962956,-0.05606796296295613,0.03327566114153118,0.0,497842.08780272264,0.22233158502754316,0.0,5.261891554738487,1.0,5.022633313741326,1.2894479159829788
CHEMBL4759864,Cc1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccc(Br)cc12,6.8,6.498892517683844,0.3011074823161559,0.026348394413375446,2.0,3331602.6304764217,0.2618372350803195,5.817862777835028,10.197363616602075,0.0,5.022633313741326,0.37294017946837354
